lon,lat,d,st
-73.0526,40.8005,4,NY
-73.1403,40.8699,2,NY
-73.1374,40.7721,4,NY
-73.0508,40.8470,4,NY
-73.1838,40.8359,4,NY
-73.0740,40.7751,4,NY
-73.1011,40.8777,4,NY
-73.1738,40.7867,4,NY
-73.0370,40.8171,4,NY
-73.1669,40.8654,4,NY
-73.1134,40.7619,4,NY
-73.0598,40.8670,4,NY
-73.1949,40.8162,4,NY
-73.0480,40.7842,2,NY
-73.1287,40.8841,2,NY
-73.1588,40.7677,4,NY
-73.0312,40.8391,4,NY
-73.1909,40.8519,4,NY
-73.0833,40.7597,4,NY
-73.0804,40.8841,2,NY
-73.1948,40.7929,4,NY
-73.0272,40.8017,1,NY
-73.1601,40.8817,1,NY
-73.1332,40.7535,1,NY
-73.0376,40.8629,1,NY
-73.2074,40.8308,2,NY
-73.0520,40.7670,0,NY
-73.1103,40.8947,1,NY
-73.1819,40.7696,1,NY
-73.0159,40.8257,1,NY
-73.1900,40.8696,0,NY
-73.1000,40.7471,2,NY
-73.0567,40.8847,0,NY
-73.2127,40.8047,0,NY
-73.0247,40.7837,0,NY
-73.1456,40.8962,0,NY
-73.1570,40.7503,0,NY
-73.0172,40.8529,1,NY
-73.2134,40.8486,0,NY
-73.0638,40.7507,0,NY
-73.0869,40.9006,0,NY
-73.2045,40.7773,0,NY
-73.0063,40.8084,0,NY
-73.1814,40.8873,0,NY
-73.1224,40.7385,0,NY
-73.0324,40.8794,1,NY
-73.2259,40.8211,0,NY
-73.0298,40.7648,0,NY
-73.1248,40.9075,0,NY
-73.1825,40.7527,4,NY
-73.0005,40.8379,4,NY
-73.2122,40.8683,4,NY
-73.0824,40.7369,4,NY
-73.0607,40.9012,2,NY
-73.2244,40.7904,4,NY
-73.0034,40.7884,2,NY
-73.1655,40.9036,4,NY
-73.1487,40.7347,2,NY
-73.0096,40.8687,0,NY
-73.2330,40.8408,1,NY
-73.0423,40.7466,0,NY
-73.0991,40.9145,0,NY
-73.2078,40.7608,0,NY
-72.9892,40.8189,1,NY
-73.2035,40.8882,0,NY
-73.1067,40.7267,2,NY
-73.0335,40.8962,1,NY
-73.2399,40.8081,4,NY
-73.0079,40.7673,4,NY
-73.1433,40.9168,4,NY
-73.1770,40.7364,4,NY
-72.9902,40.8528,4,NY
-73.2331,40.8626,4,NY
-73.0618,40.7305,4,NY
-73.0703,40.9163,4,NY
-73.2307,40.7743,4,NY
-72.9844,40.7971,4,NY
-73.1874,40.9067,4,NY
-73.1353,40.7213,4,NY
-73.0075,40.8855,4,NY
-73.2495,40.8294,2,NY
-73.0200,40.7467,4,NY
-73.1158,40.9258,4,NY
-73.2055,40.7439,2,NY
-72.9759,40.8326,4,NY
-73.2255,40.8848,4,NY
-73.0874,40.7180,4,NY
-73.0401,40.9124,4,NY
-73.2495,40.7927,4,NY
-72.9871,40.7739,4,NY
-73.1645,40.9225,1,NY
-73.1664,40.7213,1,NY
-72.9847,40.8694,1,NY
-73.2519,40.8530,1,NY
-73.0394,40.7280,1,NY
-73.0846,40.9297,1,NY
-73.2319,40.7571,1,NY
-72.9682,40.8093,1,NY
-73.2102,40.9060,1,NY
-73.1177,40.7102,1,NY
-73.0107,40.9026,1,NY
-73.2624,40.8151,1,NY
-72.9976,40.7507,1,NY
-73.1360,40.9343,1,NY
-73.1980,40.7274,1,NY
-72.9667,40.8487,0,NY
-73.2466,40.8776,1,NY
-73.0653,40.7126,0,NY
-73.0517,40.9277,2,NY
-73.2545,40.7755,1,NY
-72.9680,40.7841,1,NY
-73.1877,40.9247,0,NY
-73.1511,40.7079,1,NY
-72.9840,40.8871,0,NY
-73.2682,40.8403,1,NY
-73.0159,40.7291,0,NY
-73.1031,40.9408,0,NY
-73.2282,40.7394,0,NY
-72.9552,40.8243,1,NY
-73.2332,40.9015,1,NY
-73.0967,40.7018,0,NY
-73.0188,40.9196,2,NY
-73.2715,40.7984,2,NY
-72.9760,40.7584,0,NY
-73.1588,40.9396,0,NY
-73.1858,40.7118,0,NY
-72.9619,40.8665,0,NY
-73.2661,40.8669,0,NY
-73.0414,40.7106,0,NY
-73.0676,40.9414,0,NY
-73.2549,40.7572,0,NY
-72.9514,40.7974,1,NY
-73.2119,40.9233,2,NY
-73.1320,40.6966,2,NY
-72.9881,40.9053,2,NY
-73.2814,40.8247,0,NY
-72.9923,40.7339,0,NY
-73.1249,40.9493,0,NY
-73.2196,40.7220,0,NY
-72.9460,40.8415,0,NY
-73.2554,40.8934,0,NY
-73.0731,40.6964,0,NY
-73.0315,40.9356,0,NY
-73.2764,40.7800,1,NY
-72.9560,40.7696,1,NY
-73.1836,40.9415,1,NY
-73.1692,40.6977,0,NY
-72.9615,40.8854,0,NY
-73.2832,40.8531,0,NY
-73.0164,40.7121,0,NY
-73.0875,40.9531,1,NY
-73.2506,40.7384,1,NY
-72.9378,40.8135,1,NY
-73.2363,40.9183,0,NY
-73.1095,40.6878,0,NY
-72.9969,40.9233,1,NY
-73.2909,40.8069,1,NY
-72.9693,40.7423,1,NY
-73.1493,40.9549,0,NY
-73.2065,40.7054,0,NY
-72.9409,40.8605,0,NY
-73.2761,40.8820,1,NY
-73.0475,40.6943,1,NY
-73.0486,40.9502,1,NY
-73.2768,40.7605,0,NY
-72.9382,40.7838,0,NY
-73.2094,40.9401,1,NY
-73.1488,40.6856,1,NY
-72.9658,40.9048,0,NY
-73.2973,40.8365,1,NY
-72.9911,40.7171,1,NY
-73.1106,40.9623,1,NY
-73.2417,40.7198,1,NY
-72.9278,40.8319,1,NY
-73.2601,40.9099,1,NY
-73.0843,40.6819,1,NY
-73.0103,40.9405,1,NY
-73.2964,40.7873,1,NY
-72.9478,40.7540,2,NY
-73.1757,40.9572,1,NY
-73.1891,40.6902,1,NY
-72.9402,40.8807,1,NY
-73.2946,40.8674,1,NY
-73.0208,40.6956,0,NY
-73.0695,40.9629,1,NY
-73.2727,40.7404,1,NY
-72.9234,40.8008,1,NY
-73.2355,40.9351,1,NY
-73.1250,40.6759,0,NY
-72.9748,40.9241,0,NY
-73.3079,40.8176,1,NY
-72.9665,40.7256,1,NY
-73.1365,40.9686,2,NY
-73.2282,40.7019,0,NY
-72.9219,40.8520,0,NY
-73.2825,40.8980,0,NY
-73.0571,40.6792,0,NY
-73.0280,40.9564,0,NY
-73.2975,40.7665,0,NY
-72.9284,40.7688,0,NY
-73.2032,40.9562,0,NY
-73.1678,40.6769,0,NY
-72.9441,40.9014,0,NY
-73.3103,40.8501,0,NY
-72.9938,40.7005,0,NY
-73.0938,40.9732,2,NY
-73.2638,40.7204,1,NY
-72.9121,40.8201,1,NY
-73.2612,40.9266,0,NY
-73.0985,40.6691,0,NY
-72.9883,40.9427,0,NY
-73.3145,40.7969,0,NY
-72.9431,40.7376,0,NY
-73.1644,40.9717,0,NY
-73.2103,40.6853,1,NY
-72.9202,40.8734,0,NY
-73.3028,40.8830,0,NY
-73.0287,40.6799,0,NY
-73.0496,40.9704,0,NY
-73.2940,40.7451,1,NY
-72.9119,40.7864,0,NY
-73.2312,40.9516,0,NY
-73.1430,40.6660,0,NY
-72.9527,40.9222,0,NY
-73.3224,40.8304,0,NY
-72.9672,40.7088,0,NY
-73.1209,40.9806,0,NY
-73.2504,40.7010,0,NY
-72.9047,40.8413,0,NY
-73.2855,40.9147,0,NY
-73.0699,40.6654,0,NY
-73.0062,40.9600,1,NY
-73.3168,40.7750,0,NY
-72.9218,40.7527,1,NY
-73.1937,40.9714,0,NY
-73.1884,40.6706,0,NY
-72.9233,40.8955,0,NY
-73.3203,40.8651,1,NY
-72.9998,40.6842,1,NY
-73.0748,40.9820,1,NY
-73.2858,40.7236,1,NY
-72.8988,40.8065,1,NY
-73.2588,40.9434,2,NY
-73.1153,40.6579,1,NY
-72.9660,40.9423,2,NY
-73.3306,40.8087,1,NY
-72.9418,40.7206,0,NY
-73.1503,40.9848,1,NY
-73.2325,40.6829,1,NY
-72.9017,40.8638,0,NY
-73.3079,40.8996,1,NY
-73.0398,40.6652,1,NY
-73.0282,40.9756,0,NY
-73.3144,40.7522,1,NY
-72.9033,40.7707,0,NY
-73.2235,40.9676,1,NY
-73.1630,40.6582,1,NY
-72.9310,40.9177,0,NY
-73.3344,40.8448,2,NY
-72.9712,40.6921,0,NY
-73.1029,40.9908,2,NY
-73.2728,40.7027,0,NY
-72.8897,40.8285,1,NY
-73.2852,40.9318,2,NY
-73.0854,40.6530,1,NY
-72.9837,40.9612,1,NY
-73.3344,40.7856,0,NY
-72.9183,40.7358,0,NY
-73.1811,40.9856,0,NY
-73.2104,40.6665,0,NY
-72.9034,40.8872,0,NY
-73.3275,40.8814,0,NY
-73.0091,40.6685,0,NY
-73.0539,40.9888,0,NY
-73.3072,40.7293,0,NY
-72.8881,40.7913,0,NY
-73.2531,40.9601,0,NY
-73.1344,40.6486,0,NY
-72.9435,40.9394,1,NY
-73.3446,40.8223,0,NY
-72.9437,40.7035,0,NY
-73.1335,40.9965,0,NY
-73.2553,40.6829,1,NY
-72.8849,40.8521,0,NY
-73.3098,40.9168,0,NY
-73.0538,40.6515,4,NY
-73.0057,40.9785,4,NY
-73.3336,40.7616,4,NY
-72.8975,40.7539,4,NY
-73.2127,40.9828,4,NY
-73.1846,40.6524,4,NY
-72.9099,40.9108,4,NY
-73.3438,40.8606,4,NY
-72.9785,40.6756,4,NY
-73.0829,40.9993,4,NY
-73.2952,40.7068,4,NY
-72.8769,40.8141,4,NY
-73.2817,40.9490,2,NY
-73.1033,40.6421,4,NY
-72.9607,40.9601,4,NY
-73.3503,40.7983,4,NY
-72.9179,40.7183,4,NY
-73.1658,40.9987,4,NY
-73.2334,40.6648,4,NY
-72.8849,40.8767,4,NY
-73.3318,40.8986,4,NY
-73.0213,40.6537,4,NY
-73.0316,40.9935,4,NY
-73.3278,40.7373,4,NY
-72.8800,40.7749,4,NY
-73.2443,40.9763,4,NY
-73.1554,40.6411,4,NY
-72.9214,40.9342,4,NY
-73.3562,40.8375,4,NY
-72.9487,40.6863,4,NY
-73.1144,41.0066,4,NY
-73.2784,40.6852,4,NY
-72.8700,40.8386,4,NY
-73.3087,40.9344,4,NY
-73.0704,40.6391,1,NY
-72.9824,40.9791,0,NY
-73.3513,40.7731,0,NY
-72.8947,40.7364,0,NY
-73.1991,40.9972,1,NY
-73.2075,40.6488,0,NY
-72.8898,40.9018,1,NY
-73.3505,40.8776,1,NY
-72.9887,40.6596,1,NY
-73.0610,41.0058,2,NY
-73.3171,40.7132,0,NY
-72.8664,40.7982,1,NY
-73.2752,40.9661,1,NY
-73.1235,40.6329,1,NY
-72.9376,40.9566,0,NY
-73.3642,40.8127,2,NY
-72.9206,40.7006,1,NY
-73.1479,41.0104,1,NY
-73.2570,40.6652,0,NY
-72.8679,40.8643,0,NY
-73.3331,40.9165,0,NY
-73.0363,40.6398,0,NY
-73.0082,40.9960,0,NY
-73.3474,40.7474,0,NY
-72.8747,40.7574,0,NY
-73.2326,40.9920,0,NY
-73.1780,40.6355,0,NY
-72.8998,40.9267,0,NY
-73.3654,40.8541,0,NY
-72.9568,40.6693,0,NY
-73.0933,41.0150,1,NY
-74.7075,41.7001,4,NY
-74.7173,41.7068,4,NY
-74.7058,41.6860,3,NY
-74.6933,41.7138,4,NY
-74.7338,41.6966,4,NY
-74.6822,41.6881,4,NY
-74.7160,41.7237,4,NY
-74.7238,41.6766,4,NY
-74.6719,41.7098,4,NY
-74.7446,41.7115,4,NY
-74.6895,41.6714,4,NY
-74.6942,41.7317,4,NY
-74.7476,41.6827,4,NY
-74.6603,41.6923,4,NY
-74.7363,41.7307,4,NY
-74.7141,41.6617,4,NY
-74.6665,41.7259,4,NY
-74.7626,41.7018,4,NY
-74.6672,41.6702,4,NY
-74.7102,41.7436,4,NY
-74.7458,41.6657,4,NY
-74.6466,41.7062,2,NY
-74.7590,41.7269,4,NY
-74.6934,41.6533,4,NY
-74.6748,41.7426,4,NY
-74.7713,41.6849,4,NY
-74.6455,41.6787,4,NY
-74.7343,41.7480,4,NY
-74.7314,41.6503,4,NY
-74.6436,41.7251,4,NY
-76.2972,42.1210,0,NY
-76.3071,42.1277,0,NY
-76.2955,42.1069,0,NY
-76.2829,42.1347,1,NY
-76.3237,42.1175,2,NY
-76.2717,42.1090,1,NY
-76.3057,42.1446,0,NY
-76.3136,42.0975,2,NY
-76.2613,42.1307,1,NY
-76.3345,42.1324,0,NY
-76.2791,42.0923,0,NY
-76.4774,42.4603,1,NY
-76.4874,42.4670,2,NY
-76.4757,42.4462,2,NY
-76.4631,42.4740,1,NY
-76.5041,42.4568,1,NY
-76.4518,42.4483,0,NY
-76.4860,42.4839,0,NY
-76.4939,42.4368,0,NY
-76.4414,42.4700,1,NY
-76.5150,42.4717,1,NY
-76.4592,42.4316,2,NY
-76.4640,42.4919,1,NY
-76.5180,42.4429,1,NY
-76.4297,42.4525,0,NY
-76.5066,42.4909,0,NY
-76.4842,42.4219,2,NY
-76.4360,42.4860,4,NY
-76.5333,42.4620,4,NY
-76.4367,42.4303,4,NY
-76.4801,42.5038,4,NY
-76.5163,42.4259,4,NY
-74.1007,41.8411,4,NY
-74.1106,41.8478,2,NY
-74.0991,41.8270,2,NY
-74.0866,41.8548,4,NY
-74.1272,41.8376,4,NY
-74.0754,41.8291,4,NY
-74.1093,41.8647,1,NY
-74.1171,41.8176,1,NY
-74.0651,41.8508,1,NY
-74.1380,41.8525,2,NY
-74.0828,41.8124,0,NY
-74.0874,41.8727,1,NY
-74.1410,41.8237,0,NY
-74.0535,41.8333,0,NY
-74.1296,41.8717,0,NY
-74.1074,41.8027,0,NY
-74.0597,41.8668,4,NY
-74.1560,41.8428,4,NY
-74.0604,41.8111,4,NY
-74.1034,41.8846,4,NY
-74.1392,41.8067,3,NY
-74.0398,41.8472,2,NY
-74.1524,41.8679,4,NY
-74.0866,41.7943,4,NY
-74.0681,41.8836,4,NY
-74.1647,41.8259,2,NY
-74.0386,41.8197,4,NY
-74.1277,41.8890,4,NY
-74.1248,41.7913,4,NY
-74.0368,41.8661,4,NY
-74.1718,41.8550,4,NY
-74.0603,41.7942,4,NY
-74.0879,41.8968,4,NY
-74.1617,41.8059,2,NY
-74.0227,41.8362,4,NY
-74.1547,41.8845,4,NY
-74.1004,41.7811,4,NY
-74.0459,41.8861,4,NY
-74.1831,41.8354,4,NY
-74.0340,41.8033,0,NY
-74.1159,41.9033,0,NY
-74.1465,41.7869,1,NY
-74.0168,41.8582,1,NY
-74.1791,41.8710,0,NY
-74.0698,41.7789,0,NY
-74.0668,41.9032,0,NY
-73.7146,43.3970,1,NY
-73.7248,43.4037,0,NY
-73.7129,43.3829,1,NY
-73.7001,43.4107,2,NY
-73.7417,43.3935,0,NY
-73.6887,43.3850,1,NY
-73.7234,43.4206,0,NY
-73.7314,43.3735,0,NY
-73.6781,43.4067,0,NY
-73.7528,43.4084,1,NY
-73.6962,43.3684,1,NY
-73.7010,43.4286,1,NY
-73.7559,43.3796,1,NY
-73.6662,43.3893,0,NY
-73.7442,43.4276,0,NY
-73.7215,43.3586,1,NY
-73.6725,43.4228,0,NY
-73.7713,43.3987,4,NY
-73.6732,43.3671,4,NY
-73.7174,43.4405,4,NY
-73.7541,43.3627,4,NY
-73.6521,43.4031,4,NY
-73.7676,43.4238,4,NY
-73.4587,43.2903,4,NY
-73.4688,43.2970,4,NY
-73.4570,43.2762,4,NY
-73.4442,43.3040,4,NY
-73.4857,43.2868,4,NY
-73.4328,43.2783,4,NY
-73.4674,43.3139,2,NY
-73.4754,43.2668,2,NY
-73.4222,43.3000,4,NY
-73.4968,43.3017,4,NY
-73.4403,43.2616,4,NY
-73.4451,43.3219,4,NY
-73.4999,43.2729,4,NY
-73.4103,43.2825,4,NY
-73.4883,43.3209,2,NY
-73.4655,43.2518,2,NY
-73.4167,43.3160,4,NY
-73.5153,43.2920,4,NY
-73.4174,43.2603,4,NY
-73.4615,43.3338,2,NY
-77.1267,43.1437,4,NY
-77.1368,43.1505,4,NY
-77.1250,43.1296,4,NY
-77.1122,43.1575,4,NY
-77.1537,43.1403,4,NY
-77.1008,43.1317,4,NY
-77.1354,43.1674,4,NY
-77.1434,43.1203,4,NY
-77.0903,43.1534,4,NY
-77.1647,43.1552,1,NY
-77.1083,43.1151,1,NY
-77.1131,43.1754,1,NY
-77.1678,43.1264,1,NY
-77.0784,43.1360,1,NY
-77.1562,43.1743,2,NY
-77.1335,43.1053,0,NY
-77.0848,43.1695,1,NY
-77.1831,43.1454,0,NY
-77.0855,43.1138,1,NY
-77.1294,43.1873,2,NY
-77.1660,43.1094,0,NY
-77.0644,43.1498,0,NY
-77.1794,43.1705,0,NY
-77.1123,43.0969,0,NY
-77.0933,43.1862,0,NY
-73.8045,41.0405,0,NY
-73.8143,41.0473,0,NY
-73.8029,41.0264,1,NY
-73.7906,41.0543,1,NY
-73.8306,41.0371,0,NY
-73.7795,41.0285,0,NY
-73.8130,41.0642,0,NY
-73.8207,41.0171,0,NY
-73.7693,41.0502,0,NY
-73.8413,41.0520,0,NY
-73.7868,41.0119,0,NY
-73.7914,41.0722,0,NY
-73.8443,41.0232,0,NY
-73.7578,41.0328,0,NY
-73.8331,41.0711,0,NY
-73.8111,41.0021,1,NY
-73.7640,41.0663,1,NY
-73.8592,41.0422,0,NY
-73.7647,41.0106,1,NY
-73.8072,41.0841,1,NY
-73.8425,41.0062,1,NY
-73.7443,41.0466,0,NY
-73.8556,41.0673,0,NY
-73.7906,40.9937,0,NY
-73.7722,41.0830,4,NY
-73.8677,41.0253,4,NY
-73.7432,41.0191,4,NY
-73.8311,41.0885,4,NY
-73.8283,40.9907,4,NY
-73.7413,41.0656,4,NY
-73.8748,41.0545,4,NY
-73.7646,40.9937,1,NY
-73.7918,41.0963,1,NY
-73.8647,41.0054,0,NY
-73.7275,41.0357,1,NY
-73.8578,41.0840,1,NY
-73.8041,40.9805,0,NY
-73.7503,41.0856,1,NY
-73.8859,41.0348,2,NY
-73.7386,41.0028,1,NY
-73.8195,41.1028,1,NY
-73.8497,40.9863,1,NY
-73.7217,41.0577,1,NY
-73.8819,41.0705,1,NY
-73.7740,40.9783,1,NY
-73.7710,41.1027,1,NY
-73.8858,41.0115,1,NY
-73.7177,41.0203,4,NY
-73.8510,41.1003,4,NY
-73.8240,40.9721,4,NY
-73.7281,41.0815,2,NY
-73.8985,41.0494,4,NY
-73.7426,40.9856,4,NY
-73.8010,41.1133,4,NY
-73.8729,40.9882,4,NY
-73.7063,41.0443,4,NY
-73.8810,41.0882,2,NY
-73.7907,40.9658,4,NY
-73.7473,41.1033,4,NY
-73.9038,41.0233,4,NY
-73.7152,41.0024,4,NY
-73.8365,41.1148,4,NY
-73.8479,40.9689,4,NY
-73.7077,41.0715,4,NY
-73.9045,41.0672,4,NY
-73.7543,40.9694,4,NY
-73.7776,41.1192,4,NY
-73.8955,40.9959,4,NY
-73.6967,41.0270,4,NY
-73.8724,41.1060,0,NY
-73.8132,40.9571,0,NY
-73.7229,41.0981,0,NY
-73.9170,41.0397,3,NY
-73.7203,40.9834,1,NY
-73.8156,41.1262,1,NY
-73.8735,40.9713,1,NY
-73.6909,41.0566,1,NY
-73.9033,41.0869,1,NY
-73.7730,40.9555,1,NY
-73.7512,41.1198,1,NY
-73.9155,41.0090,1,NY
-73.6938,41.0070,1,NY
-73.8565,41.1222,1,NY
-73.8396,40.9533,1,NY
-73.7000,41.0873,1,NY
-73.9242,41.0595,1,NY
-73.7328,40.9652,1,NY
-73.7898,41.1331,1,NY
-73.8988,40.9794,1,NY
-73.6795,41.0376,1,NY
-73.8945,41.1068,0,NY
-73.7975,40.9453,1,NY
-73.7240,41.1148,2,NY
-73.9311,41.0267,1,NY
-73.6983,40.9859,1,NY
-73.8341,41.1354,0,NY
-73.8680,40.9551,0,NY
-73.6805,41.0714,1,NY
-73.9242,41.0812,1,NY
-73.7524,40.9491,1,NY
-73.7609,41.1350,1,NY
-73.9219,40.9929,1,NY
-73.6747,41.0157,1,NY
-73.8784,41.1254,1,NY
-73.8261,40.9399,1,NY
-73.6979,41.1041,1,NY
-73.9407,41.0480,1,NY
-73.7104,40.9653,1,NY
-73.8065,41.1444,1,NY
-73.8965,40.9625,0,NY
-73.6662,41.0512,1,NY
-73.9166,41.1034,1,NY
-73.7781,40.9366,1,NY
-73.7306,41.1311,1,NY
-73.9407,41.0113,2,NY
-73.6774,40.9925,0,NY
-73.8555,41.1412,1,NY
-73.8573,40.9400,0,NY
-73.6750,41.0880,1,NY
-73.9432,41.0717,0,NY
-73.7299,40.9466,1,NY
-73.7753,41.1483,1,NY
-73.9231,40.9757,1,NY
-73.6584,41.0279,1,NY
-73.9013,41.1246,1,NY
-73.8085,40.9288,1,NY
-73.7011,41.1213,1,NY
-73.9537,41.0337,1,NY
-73.6880,40.9693,1,NY
-73.8268,41.1529,1,NY
-73.8890,40.9460,1,NY
-73.6570,41.0673,0,NY
-73.9378,41.0962,1,NY
-73.7559,40.9312,1,NY
-73.7422,41.1463,1,NY
-73.9458,40.9941,0,NY
-73.6583,41.0027,1,NY
-73.8787,41.1433,2,NY
-73.8420,40.9265,1,NY
-73.6743,41.1057,1,NY
-73.9595,41.0589,1,NY
-73.7063,40.9477,0,NY
-73.7938,41.1594,1,NY
-73.9193,40.9581,1,NY
-73.6455,41.0429,1,NY
-73.9243,41.1201,1,NY
-73.7874,40.9204,1,NY
-73.7092,41.1382,1,NY
-73.9628,41.0170,1,NY
-73.6663,40.9770,1,NY
-73.8497,41.1582,1,NY
-73.8768,40.9304,1,NY
-73.6521,41.0851,1,NY
-73.9573,41.0855,4,NY
-73.7319,40.9292,4,NY
-73.7582,41.1600,4,NY
-73.9462,40.9758,4,NY
-73.6416,41.0160,4,NY
-73.9030,41.1419,4,NY
-73.8228,40.9152,4,NY
-73.6784,41.1239,4,NY
-73.9727,41.0433,4,NY
-73.6826,40.9525,4,NY
-73.8156,41.1679,4,NY
-73.9108,40.9406,4,NY
-73.6362,41.0601,4,NY
-73.9466,41.1120,4,NY
-73.7637,40.9150,4,NY
-73.7220,41.1542,4,NY
-73.9677,40.9986,4,NY
-73.6462,40.9882,1,NY
-73.8746,41.1602,1,NY
-73.8602,40.9163,1,NY
-73.6518,41.1040,1,NY
-73.9745,41.0717,1,NY
-73.7068,40.9307,1,NY
-73.7781,41.1717,1,NY
-73.9419,40.9570,1,NY
-73.6280,41.0321,1,NY
-73.9275,41.1370,1,NY
-73.8002,40.9064,1,NY
-73.6873,41.1419,1,NY
-73.9823,41.0255,1,NY
-73.6596,40.9609,1,NY
-73.8402,41.1735,1,NY
-73.8976,40.9240,1,NY
-73.6311,41.0791,0,NY
-73.9674,41.1006,2,NY
-73.7380,40.9129,1,NY
-73.7391,41.1689,1,NY
-73.9681,40.9791,1,NY
-73.6284,41.0024,4,NY
-73.9005,41.1587,4,NY
-73.8397,40.9042,4,NY
-73.6561,41.1234,2,NY
-73.9887,41.0551,4,NY
-73.6815,40.9357,4,NY
-73.8014,41.1809,4,NY
-73.9329,40.9384,0,NY
-73.6180,41.0505,1,NY
-73.9514,41.1285,1,NY
-73.7749,40.9005,1,NY
-73.7007,41.1591,1,NY
-73.9878,41.0059,2,NY
-73.6380,40.9726,2,NY
-73.8666,41.1758,2,NY
-73.8801,40.9088,1,NY
-73.6304,41.0993,1,NY
-73.9860,41.0860,1,NY
-73.7112,40.9142,0,NY
-73.7601,41.1815,1,NY
-73.9639,40.9590,1,NY
-73.6135,41.0194,1,NY
-73.9267,41.1537,1,NY
-73.8158,40.8945,1,NY
-73.6651,41.1427,1,NY
-73.9993,41.0362,1,NY
-73.6567,40.9443,1,NY
-73.8273,41.1872,1,NY
-73.9193,40.9205,1,NY
-73.6120,41.0706,1,NY
-73.9739,41.1166,1,NY
-73.7477,40.8978,1,NY
-73.7185,41.1750,1,NY
-73.9889,40.9851,1,NY
-73.6186,40.9874,1,NY
-73.8943,41.1748,1,NY
-73.8587,40.8955,1,NY
-73.6343,41.1200,1,NY
-74.0017,41.0687,1,NY
-73.6841,40.9191,0,NY
-73.7845,41.1918,0,NY
-78.2189,42.7258,4,NY
-78.2289,42.7325,4,NY
-78.2172,42.7117,4,NY
-78.2045,42.7395,4,NY
-78.2457,42.7223,4,NY
-78.1932,42.7138,4,NY
-78.2275,42.7494,2,NY
-78.2355,42.7023,4,NY
-78.1827,42.7355,4,NY
-78.2566,42.7372,4,NY
-78.2006,42.6971,4,NY
-77.0780,42.6337,4,NY
-77.0881,42.6404,4,NY
-77.0764,42.6196,4,NY
-77.0637,42.6474,4,NY
-77.1048,42.6302,4,NY
-77.0524,42.6217,4,NY
-77.0867,42.6573,4,NY
-77.0946,42.6102,4,NY
-77.0419,42.6434,2,NY
-79.4142,36.0713,2,NC
-79.4233,36.0780,4,NC
-79.4127,36.0572,4,NC
-79.4012,36.0850,0,NC
-79.4386,36.0678,0,NC
-79.3909,36.0593,2,NC
-79.4221,36.0949,0,NC
-79.4293,36.0478,1,NC
-79.3813,36.0810,1,NC
-79.4485,36.0827,1,NC
-79.3976,36.0426,2,NC
-79.4019,36.1029,1,NC
-79.4513,36.0539,0,NC
-79.3706,36.0635,1,NC
-79.4408,36.1019,1,NC
-79.4204,36.0329,0,NC
-79.3764,36.0970,0,NC
-79.4652,36.0730,0,NC
-79.3770,36.0413,1,NC
-79.4167,36.1148,1,NC
-79.4496,36.0369,1,NC
-79.3580,36.0774,0,NC
-79.4618,36.0981,2,NC
-79.4012,36.0245,0,NC
-79.3841,36.1138,1,NC
-79.4731,36.0561,0,NC
-79.3569,36.0499,1,NC
-79.4390,36.1192,1,NC
-79.4364,36.0215,1,NC
-79.3552,36.0963,1,NC
-79.4797,36.0852,1,NC
-79.3769,36.0244,1,NC
-79.4023,36.1270,0,NC
-79.4704,36.0361,1,NC
-79.3423,36.0664,0,NC
-79.4639,36.1147,1,NC
-79.4138,36.0113,0,NC
-81.1916,35.8903,0,NC
-81.2007,35.8971,1,NC
-81.1901,35.8762,0,NC
-81.1786,35.9040,0,NC
-81.2159,35.8868,0,NC
-81.1683,35.8783,0,NC
-81.1995,35.9140,0,NC
-81.1057,36.4983,4,NC
-81.1149,36.5051,4,NC
-81.1042,36.4842,4,NC
-81.0926,36.5121,4,NC
-80.1101,34.9728,0,NC
-80.1191,34.9796,0,NC
-80.1086,34.9587,0,NC
-80.0973,34.9866,0,NC
-80.1342,34.9693,0,NC
-80.0871,34.9608,0,NC
-80.1179,34.9965,0,NC
-80.1250,34.9493,0,NC
-80.0777,34.9825,0,NC
-81.4898,36.4151,4,NC
-81.4989,36.4218,4,NC
-81.4882,36.4010,4,NC
-81.4767,36.4288,4,NC
-81.5142,36.4116,4,NC
-81.4663,36.4031,4,NC
-81.4977,36.4387,4,NC
-81.5049,36.3916,4,NC
-81.4567,36.4248,4,NC
-81.5242,36.4265,4,NC
-81.9439,36.0763,4,NC
-81.9530,36.0831,3,NC
-81.9424,36.0622,4,NC
-81.9309,36.0901,4,NC
-81.9683,36.0728,4,NC
-81.9206,36.0643,4,NC
-76.9566,35.5195,4,NC
-76.9656,35.5262,4,NC
-76.9551,35.5054,4,NC
-76.9436,35.5332,4,NC
-76.9808,35.5160,4,NC
-76.9334,35.5075,4,NC
-76.9644,35.5431,4,NC
-76.9716,35.4960,4,NC
-76.9239,35.5292,4,NC
-76.9906,35.5309,4,NC
-76.9401,35.4908,4,NC
-76.9444,35.5511,4,NC
-76.9934,35.5021,4,NC
-76.9689,36.0838,4,NC
-76.9780,36.0905,4,NC
-76.9674,36.0697,4,NC
-76.9558,36.0975,4,NC
-76.9933,36.0803,4,NC
-76.9455,36.0718,4,NC
-78.6411,34.6078,4,NC
-78.6500,34.6146,4,NC
-78.6396,34.5938,4,NC
-78.6283,34.6216,4,NC
